run_id,crash_time,mean_repair_queue,repairer_utilization
233,6355.069025972145,0.009727416671468115,0.0954742962419338
234,2609.5089949609123,0.0200316933463886,0.11370885761515585
235,6783.072904510561,0.010023475485856193,0.0966469627905217
236,5211.950915926851,0.009658316407338828,0.09959706013447463
237,1163.932478835951,0.007323032902313521,0.10102125127699456
238,6970.27230442181,0.00614382543735527,0.09518710252639045
239,8878.276047866577,0.009382154543430764,0.10426384428078013
240,7636.223630392057,0.011385448334441755,0.10787635552118136
241,4595.305950154089,0.011959524968443746,0.10847413876826666
242,2735.3177235924313,0.017026835086219102,0.10719887923689679
243,5589.872942089422,0.01724433028375614,0.10228407189569375
244,32707.70217457888,0.009077504473692299,0.09522423752312861
245,24160.019670091853,0.010884871781215498,0.10062844514933376
246,13632.780263862702,0.013088185695422836,0.10125776954304468
247,5856.475171466201,0.00905399050048953,0.08798101799867698
248,21434.18562627729,0.009846003906239983,0.10230715423090761
249,4289.063059029004,0.015176828066300767,0.1106053816340522
250,33880.61495004659,0.011034722220226221,0.09996885620393096
251,16740.186177665073,0.01004480329467417,0.09435849961848986
252,13712.076185095098,0.009905861855771138,0.1016045351718337
253,6725.852144133667,0.009251640951219315,0.10268862618771844
254,3745.3109205351543,0.01220092757086923,0.11013117064171002
255,4150.979928034562,0.009163524554045597,0.09406656001811131
256,9214.704375580292,0.007015054819621059,0.09834067809405418
257,29776.89917771079,0.0099504740267628,0.09806781178087115
258,256.5947315044933,0.01858844052391589,0.1308221349695346
259,19498.488378003312,0.010654878117288071,0.09880626569200204
260,28204.430161103195,0.00974227562548536,0.09913583214955403
261,8852.257954927587,0.010720924392689894,0.09631572373032599
262,4665.212901773387,0.015236807025654867,0.0972522741982268
263,36920.41786312004,0.009897228675390472,0.10076868547539712
264,5411.256019650492,0.01199037923942263,0.10012636888923693
265,1455.0995830753118,0.017308404828438043,0.11785552343271528
266,3935.745022514706,0.008307738096566554,0.08150102299057774
267,73224.04958931918,0.010736430119916127,0.10134646257863365
268,1452.5112431446873,0.02401805429557496,0.12921899804417772
269,19793.44033529597,0.011000567709144676,0.10202830155550516
270,31610.867292658924,0.00935958802242562,0.10055691079168075
271,1308.836863396502,0.015948212154788925,0.10290615411765261
272,8884.166679123293,0.009516740209842733,0.0966371007170759
273,9412.515376561447,0.009550259940495071,0.09945222409450137
274,2373.1401973146444,0.015380131249475812,0.1133784543354569
275,26484.6403285132,0.010472384958802648,0.09764313016232302
276,14178.294482852012,0.008713447400571528,0.08997577941789002
277,28589.33151163397,0.010304742803959231,0.10080274447906541
278,35024.58347781014,0.011510911611786225,0.10109834056646375
279,19234.109779547933,0.009755486023325549,0.09766487337164466
280,1280.2254440125878,0.009718330998455146,0.07599740754394706
281,16844.00479229337,0.0096762749858393,0.09860868170732565
282,786.5129026555999,0.007728875111559667,0.11556351560052898
283,22635.225949366453,0.009486628043768486,0.10428324707047458
284,772.647551739798,0.01418210238539694,0.09579114875713848
285,21817.697496200613,0.00913360550940744,0.09619180968054704
286,31811.617893364015,0.012171058265006198,0.10054295112885309
287,34732.48463067251,0.011222816895071094,0.10054283883307802
288,22261.678904472366,0.012322298464191382,0.10250209633692922
289,5712.133301964294,0.011938699082940466,0.10065354909678673
290,4514.273208378861,0.007609670939246268,0.0932150822602779
291,282.0548644721401,0.017682648423729345,0.09236323402593792
292,11888.773448503523,0.0107766961523245,0.09938841586886898
293,33747.79471587671,0.010246606482675785,0.09839262175629349
294,1313.5880750117096,0.016530099316178683,0.1020764308883403
295,16971.56895993364,0.010184045169804135,0.10035007030964355
296,9954.558727822923,0.012372050108437853,0.10075435527290656
297,21512.381060331336,0.010171326770793273,0.1004522855252248
298,2370.356936726584,0.010977909702879507,0.10136725839841446
299,18179.11098419761,0.011294930471719816,0.10141092282372555
300,486.26334827687293,0.003880242485019066,0.08883008181209537
