alpha,final_numeric,final_analytic,doubling_time,max_abs_error
0.1,2.718281828234404,2.718281828459045,6.931471805599452,2.2464119453502462e-10
0.3,20.085536526494256,20.085536923187668,2.3104906018664844,3.9669341234116473e-7
0.5,148.41312202969632,148.4131591025766,1.3862943611198906,3.7072880274990894e-5
0.8,2980.950371536394,2980.9579870417283,0.8664339756999315,0.007615505334342743
1.0,22026.296900876194,22026.465794806718,0.6931471805599453,0.16889393052406376
